sample_id,label,bilingual_gloss,english,maori,source_id,source_url,license,signer_id,variant_id,recorded_date,local_relpath,verified_nzsl,verified_by,verification_notes,split_notes,remote_video_url
nzsl_online_walk_4993_02,walk,walk / hikoi,Walk,Hikoi,nzsl_online,https://www.nzsl.nz/signs/4993,CC BY-NC-SA 4.0,,4993_02,,starter_nzsl/data/raw/walk/walk.4993.finalexample1.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'walk',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/4993/walk.4993.finalexample1.mb.r480x360.mp4
nzsl_online_wheelchair_3972_01,wheelchair,wheelchair / turu wira,Wheelchair,Turu wira,nzsl_online,https://www.nzsl.nz/signs/3972,CC BY-NC-SA 4.0,,3972_01,,starter_nzsl/data/raw/wheelchair/paraplegic.3972.main_glosses.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'wheelchair',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3972/paraplegic.3972.main_glosses.mb.r480x360.mp4
nzsl_online_wheelchair_3972_02,wheelchair,wheelchair / turu wira,Wheelchair,Turu wira,nzsl_online,https://www.nzsl.nz/signs/3972,CC BY-NC-SA 4.0,,3972_02,,starter_nzsl/data/raw/wheelchair/paraplegic.3972.finalexample1.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'wheelchair',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3972/paraplegic.3972.finalexample1.mb.r480x360.mp4
nzsl_online_wheelchair_5990_01,wheelchair,wheelchair / turu wira,Wheelchair,Turu wira,nzsl_online,https://www.nzsl.nz/signs/5990,CC BY-NC-SA 4.0,,5990_01,,starter_nzsl/data/raw/wheelchair/wheelchair.5990.main_glosses.sp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'wheelchair',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5990/wheelchair.5990.main_glosses.sp.r480x360.mp4
nzsl_online_wheelchair_5990_02,wheelchair,wheelchair / turu wira,Wheelchair,Turu wira,nzsl_online,https://www.nzsl.nz/signs/5990,CC BY-NC-SA 4.0,,5990_02,,starter_nzsl/data/raw/wheelchair/wheelchair.5990.finalexample1.sp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'wheelchair',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5990/wheelchair.5990.finalexample1.sp.r480x360.mp4
nzsl_online_ramp_6140_01,ramp,ramp / arawhata,Ramp,Arawhata,nzsl_online,https://www.nzsl.nz/signs/6140,CC BY-NC-SA 4.0,,6140_01,,starter_nzsl/data/raw/ramp/ramp.6140.main_glosses.jt.r480x360.mp4,true,codex_seed,"Official NZSL Online entry 'ramp, (go) uphill'",batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6140/ramp.6140.main_glosses.jt.r480x360.mp4
nzsl_online_ramp_6140_02,ramp,ramp / arawhata,Ramp,Arawhata,nzsl_online,https://www.nzsl.nz/signs/6140,CC BY-NC-SA 4.0,,6140_02,,starter_nzsl/data/raw/ramp/ramp.6140.finalexample1.jt.r480x360.mp4,true,codex_seed,"Official NZSL Online entry 'ramp, (go) uphill'",batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6140/ramp.6140.finalexample1.jt.r480x360.mp4
nzsl_online_ramp_6140_03,ramp,ramp / arawhata,Ramp,Arawhata,nzsl_online,https://www.nzsl.nz/signs/6140,CC BY-NC-SA 4.0,,6140_03,,starter_nzsl/data/raw/ramp/ramp.6140.finalexample2.jt.r480x360.mp4,true,codex_seed,"Official NZSL Online entry 'ramp, (go) uphill'",batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6140/ramp.6140.finalexample2.jt.r480x360.mp4
nzsl_online_lift_934_01,lift,lift / hiki,Lift,Hiki,nzsl_online,https://www.nzsl.nz/signs/934,CC BY-NC-SA 4.0,,934_01,,starter_nzsl/data/raw/lift/lift.934.main_glosses.rp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'lift',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/934/lift.934.main_glosses.rp.r480x360.mp4
nzsl_online_lift_934_02,lift,lift / hiki,Lift,Hiki,nzsl_online,https://www.nzsl.nz/signs/934,CC BY-NC-SA 4.0,,934_02,,starter_nzsl/data/raw/lift/lift.934.finalexample1.rp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'lift',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/934/lift.934.finalexample1.rp.r480x360.mp4
nzsl_online_lift_4694_01,lift,lift / hiki,Lift,Hiki,nzsl_online,https://www.nzsl.nz/signs/4694,CC BY-NC-SA 4.0,,4694_01,,starter_nzsl/data/raw/lift/lift.4694.main_glosses.vs.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'lift',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/4694/lift.4694.main_glosses.vs.r480x360.mp4
nzsl_online_lift_4694_02,lift,lift / hiki,Lift,Hiki,nzsl_online,https://www.nzsl.nz/signs/4694,CC BY-NC-SA 4.0,,4694_02,,starter_nzsl/data/raw/lift/lift.4694.finalexample1.vs.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'lift',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/4694/lift.4694.finalexample1.vs.r480x360.mp4
nzsl_online_lift_508_01,lift,lift / hiki,Lift,Hiki,nzsl_online,https://www.nzsl.nz/signs/508,CC BY-NC-SA 4.0,,508_01,,starter_nzsl/data/raw/lift/lift.508.main_glosses.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'lift',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/508/lift.508.main_glosses.mb.r480x360.mp4
nzsl_online_lift_508_02,lift,lift / hiki,Lift,Hiki,nzsl_online,https://www.nzsl.nz/signs/508,CC BY-NC-SA 4.0,,508_02,,starter_nzsl/data/raw/lift/lift.508.finalexample1.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'lift',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/508/lift.508.finalexample1.mb.r480x360.mp4
nzsl_online_lift_234_01,lift,lift / hiki,Lift,Hiki,nzsl_online,https://www.nzsl.nz/signs/234,CC BY-NC-SA 4.0,,234_01,,starter_nzsl/data/raw/lift/lift.234.main_glosses.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'lift',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/234/lift.234.main_glosses.mb.r480x360.mp4
nzsl_online_lift_234_02,lift,lift / hiki,Lift,Hiki,nzsl_online,https://www.nzsl.nz/signs/234,CC BY-NC-SA 4.0,,234_02,,starter_nzsl/data/raw/lift/lift.234.finalexample1.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'lift',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/234/lift.234.finalexample1.mb.r480x360.mp4
nzsl_online_station_2916_01,station,station / teihana,Station,Teihana,nzsl_online,https://www.nzsl.nz/signs/2916,CC BY-NC-SA 4.0,,2916_01,,starter_nzsl/data/raw/station/railway_station.2916.main_glosses.sp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'railway station',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2916/railway_station.2916.main_glosses.sp.r480x360.mp4
nzsl_online_station_2916_02,station,station / teihana,Station,Teihana,nzsl_online,https://www.nzsl.nz/signs/2916,CC BY-NC-SA 4.0,,2916_02,,starter_nzsl/data/raw/station/railway_station.2916.finalexample1.sp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'railway station',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2916/railway_station.2916.finalexample1.sp.r480x360.mp4
nzsl_online_platform_6002_01,platform,platform / papa waka,Platform,Papa waka,nzsl_online,https://www.nzsl.nz/signs/6002,CC BY-NC-SA 4.0,,6002_01,,starter_nzsl/data/raw/platform/platform.6002.main_glosses.rp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'platform',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6002/platform.6002.main_glosses.rp.r480x360.mp4
nzsl_online_platform_6002_02,platform,platform / papa waka,Platform,Papa waka,nzsl_online,https://www.nzsl.nz/signs/6002,CC BY-NC-SA 4.0,,6002_02,,starter_nzsl/data/raw/platform/platform.6002.finalexample1.rp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'platform',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6002/platform.6002.finalexample1.rp.r480x360.mp4
nzsl_online_stop_425_01,stop,stop / tauranga pahi,Stop / Bus stop,Tauranga pahi,nzsl_online,https://www.nzsl.nz/signs/425,CC BY-NC-SA 4.0,,425_01,,starter_nzsl/data/raw/stop/stop.425.main_glosses.vs.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'stop',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/425/stop.425.main_glosses.vs.r480x360.mp4
nzsl_online_stop_425_02,stop,stop / tauranga pahi,Stop / Bus stop,Tauranga pahi,nzsl_online,https://www.nzsl.nz/signs/425,CC BY-NC-SA 4.0,,425_02,,starter_nzsl/data/raw/stop/stop.425.finalexample1.vs.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'stop',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/425/stop.425.finalexample1.vs.r480x360.mp4
nzsl_online_stop_5971_01,stop,stop / tauranga pahi,Stop / Bus stop,Tauranga pahi,nzsl_online,https://www.nzsl.nz/signs/5971,CC BY-NC-SA 4.0,,5971_01,,starter_nzsl/data/raw/stop/stop.5971.main_glosses.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'stop',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5971/stop.5971.main_glosses.mb.r480x360.mp4
nzsl_online_stop_5971_02,stop,stop / tauranga pahi,Stop / Bus stop,Tauranga pahi,nzsl_online,https://www.nzsl.nz/signs/5971,CC BY-NC-SA 4.0,,5971_02,,starter_nzsl/data/raw/stop/stop.5971.finalexample1.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'stop',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5971/stop.5971.finalexample1.mb.r480x360.mp4
nzsl_online_stop_6376_01,stop,stop / tauranga pahi,Stop / Bus stop,Tauranga pahi,nzsl_online,https://www.nzsl.nz/signs/6376,CC BY-NC-SA 4.0,,6376_01,,starter_nzsl/data/raw/stop/bus_stop.6376.main_glosses.spa.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'bus stop',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6376/bus_stop.6376.main_glosses.spa.r480x360.mp4
nzsl_online_stop_6376_02,stop,stop / tauranga pahi,Stop / Bus stop,Tauranga pahi,nzsl_online,https://www.nzsl.nz/signs/6376,CC BY-NC-SA 4.0,,6376_02,,starter_nzsl/data/raw/stop/bus_stop.6376.finalexample1.spa.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'bus stop',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6376/bus_stop.6376.finalexample1.spa.r480x360.mp4
nzsl_online_help_1123_01,help,help / awhina,Help,Awhina,nzsl_online,https://www.nzsl.nz/signs/1123,CC BY-NC-SA 4.0,,1123_01,,starter_nzsl/data/raw/help/help.1123.main_glosses.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'help',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1123/help.1123.main_glosses.mb.r480x360.mp4
nzsl_online_help_1123_02,help,help / awhina,Help,Awhina,nzsl_online,https://www.nzsl.nz/signs/1123,CC BY-NC-SA 4.0,,1123_02,,starter_nzsl/data/raw/help/help.1123.finalexample1.mb.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'help',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1123/help.1123.finalexample1.mb.r480x360.mp4
nzsl_online_help_5091_01,help,help / awhina,Help,Awhina,nzsl_online,https://www.nzsl.nz/signs/5091,CC BY-NC-SA 4.0,,5091_01,,starter_nzsl/data/raw/help/help.5091.main_glosses.sp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'help',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5091/help.5091.main_glosses.sp.r480x360.mp4
nzsl_online_help_5091_02,help,help / awhina,Help,Awhina,nzsl_online,https://www.nzsl.nz/signs/5091,CC BY-NC-SA 4.0,,5091_02,,starter_nzsl/data/raw/help/help.5091.finalexample1.sp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'help',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5091/help.5091.finalexample1.sp.r480x360.mp4
nzsl_online_help_384_01,help,help / awhina,Help,Awhina,nzsl_online,https://www.nzsl.nz/signs/384,CC BY-NC-SA 4.0,,384_01,,starter_nzsl/data/raw/help/help.384.main_glosses.jo.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'help',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/384/help.384.main_glosses.jo.r480x360.mp4
nzsl_online_help_384_02,help,help / awhina,Help,Awhina,nzsl_online,https://www.nzsl.nz/signs/384,CC BY-NC-SA 4.0,,384_02,,starter_nzsl/data/raw/help/help.384.finalexample1.jo.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'help',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/384/help.384.finalexample1.jo.r480x360.mp4
nzsl_online_hello_6351_01,hello,hello / kia ora,Hello,Kia ora,nzsl_online,https://www.nzsl.nz/signs/6351,CC BY-NC-SA 4.0,,6351_01,,starter_nzsl/data/raw/hello/kia_ora.6351.main_glosses.sp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'kia ora',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6351/kia_ora.6351.main_glosses.sp.r480x360.mp4
nzsl_online_hello_6351_02,hello,hello / kia ora,Hello,Kia ora,nzsl_online,https://www.nzsl.nz/signs/6351,CC BY-NC-SA 4.0,,6351_02,,starter_nzsl/data/raw/hello/kia_ora.6351.finalexample1.sp.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'kia ora',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6351/kia_ora.6351.finalexample1.sp.r480x360.mp4
nzsl_online_thank_you_1015_01,thank_you,thank you / mihi,Thank you,Mihi,nzsl_online,https://www.nzsl.nz/signs/1015,CC BY-NC-SA 4.0,,1015_01,,starter_nzsl/data/raw/thank_you/thank.1015.main_glosses.vs.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'thank',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1015/thank.1015.main_glosses.vs.r480x360.mp4
nzsl_online_thank_you_1015_02,thank_you,thank you / mihi,Thank you,Mihi,nzsl_online,https://www.nzsl.nz/signs/1015,CC BY-NC-SA 4.0,,1015_02,,starter_nzsl/data/raw/thank_you/thank.1015.finalexample1.vs.r480x360.mp4,true,codex_seed,Official NZSL Online entry 'thank',batch_01_seed,https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1015/thank.1015.finalexample1.vs.r480x360.mp4
